Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
24,25-03-2011,1158693,0,37,3.79,133.96,8.25
24,1/4/11,1163803,0,36,3.81,134.07,8.21
24,8/4/11,1273670,0,45,3.90,134.18,8.21
24,15-04-2011,1245577,0,52,3.98,134.28,8.21
24,22-04-2011,1372485,0,46,4.06,134.36,8.21
24,29-04-2011,1197761,0,60,4.12,134.44,8.21
24,6/5/11,1339630,0,56,4.19,134.51,8.21
24,13-05-2011,1311950,0,58,4.21,134.59,8.21
24,20-05-2011,1234282,0,60,4.20,134.68,8.21
24,27-05-2011,1311154,0,66,4.13,134.77,8.21
24,3/6/11,1554838,0,73,4.07,134.86,8.21
24,10/6/11,1373842,0,70,4.03,134.94,8.21
24,17-06-2011,1320359,0,64,3.99,135.08,8.21
24,24-06-2011,1304851,0,69,3.96,135.27,8.21
24,1/7/11,1445597,0,70,3.92,135.45,8.36
24,8/7/11,1567340,0,73,3.89,135.63,8.36
24,15-07-2011,1356939,0,74,3.92,135.78,8.36
24,22-07-2011,1357672,0,79,3.97,135.87,8.36
24,29-07-2011,1310973,0,75,4.00,135.96,8.36
24,5/8/11,1417617,0,75,4.02,136.05,8.36
24,12/8/11,1402818,0,73,4.00,136.14,8.36
24,19-08-2011,1352040,0,70,3.94,136.18,8.36
24,26-08-2011,1402372,0,70,3.91,136.21,8.36
24,2/9/11,1196105,0,68,3.88,136.24,8.36
24,9/9/11,1527455,1,68,3.93,136.27,8.36
24,16-09-2011,1227536,0,66,3.94,136.31,8.36
24,23-09-2011,1232376,0,61,3.90,136.37,8.36
24,30-09-2011,1246243,0,68,3.86,136.42,8.36
24,7/10/11,1405914,0,54,3.78,136.47,8.45
24,14-10-2011,1333315,0,60,3.74,136.52,8.45
24,21-10-2011,1283563,0,57,3.76,136.50,8.45
24,28-10-2011,1307143,0,48,3.76,136.49,8.45
24,4/11/11,1385860,0,40,3.74,136.48,8.45
24,11/11/11,1425079,0,47,3.72,136.46,8.45
24,18-11-2011,1297536,0,48,3.72,136.47,8.45
24,25-11-2011,1761236,1,42,3.69,136.48,8.45
24,2/12/11,1335647,0,47,3.67,136.49,8.45
24,9/12/11,1529616,0,42,3.63,136.50,8.45
24,16-12-2011,1624994,0,36,3.61,136.53,8.45
24,23-12-2011,2168344,0,37,3.59,136.59,8.45
24,30-12-2011,1363973,1,33,3.57,136.64,8.45
24,6/1/12,1251582,0,33,3.59,136.70,8.66
24,13-01-2012,1155594,0,37,3.67,136.75,8.66
24,20-01-2012,1151994,0,26,3.71,136.86,8.66
24,27-01-2012,1057290,0,32,3.74,136.96,8.66
24,3/2/12,1249697,0,39,3.80,137.06,8.66
24,10/2/12,1403461,1,34,3.83,137.17,8.66
24,17-02-2012,1326370,0,34,3.87,137.26,8.66
24,24-02-2012,1303233,0,37,3.92,137.34,8.66
24,2/3/12,1213994,0,35,3.98,137.42,8.66
24,9/3/12,1325836,0,42,4.02,137.51,8.66
24,16-03-2012,1239299,0,49,4.02,137.58,8.66
24,23-03-2012,1221724,0,60,4.05,137.66,8.66
24,30-03-2012,1230106,0,47,4.10,137.73,8.66
24,6/4/12,1524734,0,45,4.14,137.80,8.98
24,13-04-2012,1285784,0,49,4.19,137.87,8.98
24,20-04-2012,1208654,0,61,4.17,137.92,8.98
24,27-04-2012,1194335,0,49,4.16,137.98,8.98
24,4/5/12,1306552,0,52,4.12,138.03,8.98
24,11/5/12,1355392,0,59,4.06,138.09,8.98
24,18-05-2012,1298810,0,63,4.03,138.11,8.98
24,25-05-2012,1407898,0,66,3.98,138.11,8.98
24,1/6/12,1467722,0,72,3.92,138.11,8.98
24,8/6/12,1406313,0,60,3.87,138.12,8.98
24,15-06-2012,1364446,0,68,3.79,138.13,8.98
24,22-06-2012,1434710,0,72,3.72,138.16,8.98
24,29-06-2012,1428870,0,70,3.67,138.20,8.98
24,6/7/12,1645098,0,77,3.65,138.23,8.95
24,13-07-2012,1405476,0,75,3.69,138.26,8.95
24,20-07-2012,1394299,0,76,3.73,138.23,8.95
24,27-07-2012,1307339,0,74,3.82,138.20,8.95
24,3/8/12,1440374,0,73,3.82,138.17,8.95
24,10/8/12,1497055,0,76,3.86,138.14,8.95
24,17-08-2012,1397971,0,73,3.96,138.19,8.95
24,24-08-2012,1303727,0,68,4.00,138.28,8.95
24,31-08-2012,1344559,0,71,4.03,138.38,8.95
24,7/9/12,1477135,1,73,4.08,138.47,8.95
24,14-09-2012,1242910,0,64,4.09,138.57,8.95
24,21-09-2012,1261158,0,61,4.20,138.65,8.95
24,28-09-2012,1259278,0,59,4.16,138.74,8.95
24,5/10/12,1416721,0,60,4.15,138.83,8.69
24,12/10/12,1416301,0,52,4.19,138.91,8.69
24,19-10-2012,1255415,0,53,4.15,138.83,8.69
24,26-10-2012,1307182,0,55,4.07,138.73,8.69
25,5/2/10,677232,0,21,2.78,204.25,8.19
25,12/2/10,583364,1,20,2.77,204.39,8.19
25,19-02-2010,676261,0,24,2.75,204.43,8.19
25,26-02-2010,628517,0,29,2.75,204.46,8.19
25,5/3/10,665750,0,29,2.78,204.49,8.19
25,12/3/10,660620,0,40,2.82,204.53,8.19
25,19-03-2010,659796,0,45,2.84,204.38,8.19
25,26-03-2010,696688,0,46,2.85,204.20,8.19
25,2/4/10,822486,0,47,2.85,204.03,7.86
25,9/4/10,712648,0,61,2.87,203.85,7.86
25,16-04-2010,715312,0,52,2.90,203.73,7.86
25,23-04-2010,694532,0,46,2.90,203.69,7.86
25,30-04-2010,706924,0,51,2.92,203.65,7.86
25,7/5/10,724469,0,64,2.97,203.61,7.86
25,14-05-2010,698074,0,50,2.98,203.61,7.86
25,21-05-2010,704113,0,57,2.96,203.88,7.86
25,28-05-2010,792443,0,69,2.90,204.14,7.86
25,4/6/10,764155,0,69,2.85,204.40,7.86
25,11/6/10,737163,0,64,2.81,204.67,7.86
25,18-06-2010,780445,0,70,2.78,204.67,7.86
25,25-06-2010,737569,0,72,2.81,204.57,7.86
25,2/7/10,759408,0,66,2.82,204.47,7.53
25,9/7/10,719591,0,75,2.79,204.36,7.53
25,16-07-2010,726998,0,73,2.78,204.36,7.53
25,23-07-2010,665291,0,75,2.77,204.48,7.53
25,30-07-2010,682124,0,72,2.78,204.61,7.53
25,6/8/10,699464,0,72,2.78,204.73,7.53
25,13-08-2010,686072,0,73,2.81,204.85,7.53
25,20-08-2010,724500,0,72,2.78,204.82,7.53
25,27-08-2010,711462,0,67,2.76,204.79,7.53
25,3/9/10,685700,0,71,2.72,204.76,7.53
25,10/9/10,655812,1,61,2.70,204.73,7.53
25,17-09-2010,628990,0,60,2.71,204.75,7.53
25,24-09-2010,607819,0,65,2.71,204.82,7.53
25,1/10/10,658640,0,58,2.71,204.89,7.48
25,8/10/10,674284,0,48,2.76,204.95,7.48
25,15-10-2010,616095,0,54,2.87,205.01,7.48
25,22-10-2010,661644,0,47,2.92,205.06,7.48
25,29-10-2010,674458,0,56,2.92,205.11,7.48
25,5/11/10,696315,0,39,2.92,205.16,7.48
25,12/11/10,713250,0,41,2.93,205.21,7.48
25,19-11-2010,718057,0,43,3.00,205.10,7.48
25,26-11-2010,1115241,1,43,3.04,204.96,7.48
25,3/12/10,885573,0,32,3.05,204.82,7.48
25,10/12/10,964729,0,23,3.11,204.69,7.48
25,17-12-2010,1047708,0,22,3.14,204.63,7.48
25,24-12-2010,1295391,0,23,3.14,204.64,7.48
25,31-12-2010,623093,1,26,3.18,204.64,7.48
25,7/1/11,558795,0,29,3.19,204.65,7.34
25,14-01-2011,572361,0,18,3.21,204.70,7.34
25,21-01-2011,568094,0,23,3.23,205.05,7.34
25,28-01-2011,600449,0,19,3.24,205.39,7.34
25,4/2/11,639830,0,24,3.23,205.73,7.34
25,11/2/11,615667,1,21,3.24,206.08,7.34
25,18-02-2011,634637,0,38,3.25,206.37,7.34
25,25-02-2011,570816,0,28,3.27,206.64,7.34
25,4/3/11,640912,0,32,3.43,206.92,7.34
25,11/3/11,599828,0,37,3.58,207.19,7.34
25,18-03-2011,603394,0,41,3.63,207.43,7.34
25,25-03-2011,616324,0,39,3.63,207.66,7.34
25,1/4/11,618378,0,29,3.64,207.88,7.29
25,8/4/11,648606,0,42,3.72,208.11,7.29
25,15-04-2011,674562,0,51,3.82,208.32,7.29
25,22-04-2011,756588,0,46,3.89,208.48,7.29
25,29-04-2011,649245,0,58,3.96,208.64,7.29
25,6/5/11,659447,0,50,4.05,208.80,7.29
25,13-05-2011,684783,0,60,4.07,208.96,7.29
25,20-05-2011,677971,0,57,4.06,208.76,7.29
25,27-05-2011,718374,0,67,3.99,208.56,7.29
25,3/6/11,737552,0,71,3.92,208.36,7.29
25,10/6/11,740260,0,71,3.88,208.15,7.29
25,17-06-2011,717373,0,64,3.84,208.13,7.29
25,24-06-2011,699270,0,71,3.80,208.23,7.29
25,1/7/11,706207,0,67,3.75,208.33,7.27
25,8/7/11,698530,0,72,3.71,208.44,7.27
25,15-07-2011,680510,0,73,3.76,208.53,7.27
25,22-07-2011,670855,0,78,3.81,208.59,7.27
25,29-07-2011,668391,0,75,3.83,208.66,7.27
25,5/8/11,679706,0,74,3.84,208.72,7.27
25,12/8/11,667130,0,71,3.81,208.78,7.27
25,19-08-2011,688959,0,68,3.75,208.84,7.27
25,26-08-2011,726423,0,67,3.70,208.90,7.27
25,2/9/11,699779,0,67,3.70,208.96,7.27
25,9/9/11,673248,1,68,3.74,209.02,7.27
25,16-09-2011,628720,0,62,3.74,209.19,7.27
25,23-09-2011,620886,0,60,3.71,209.50,7.27
25,30-09-2011,639160,0,61,3.65,209.81,7.27
25,7/10/11,671523,0,51,3.58,210.12,7.08
25,14-10-2011,646915,0,59,3.54,210.40,7.08
25,21-10-2011,690676,0,50,3.57,210.55,7.08
25,28-10-2011,724444,0,46,3.57,210.69,7.08
25,4/11/11,718394,0,41,3.55,210.84,7.08
25,11/11/11,719235,0,45,3.53,210.98,7.08
25,18-11-2011,728526,0,46,3.53,211.18,7.08
25,25-11-2011,1116211,1,43,3.49,211.41,7.08
25,2/12/11,878315,0,43,3.45,211.64,7.08
25,9/12/11,916446,0,39,3.42,211.87,7.08
25,16-12-2011,997502,0,33,3.41,212.07,7.08
25,23-12-2011,1290533,0,37,3.39,212.24,7.08
25,30-12-2011,683665,1,32,3.39,212.40,7.08
25,6/1/12,636419,0,30,3.42,212.57,6.96
25,13-01-2012,614764,0,35,3.51,212.74,6.96
25,20-01-2012,594745,0,24,3.53,212.83,6.96
25,27-01-2012,589554,0,32,3.57,212.93,6.96
25,3/2/12,642776,0,35,3.62,213.02,6.96
25,10/2/12,658984,1,32,3.64,213.12,6.96
25,17-02-2012,654088,0,32,3.70,213.27,6.96
25,24-02-2012,613501,0,36,3.74,213.47,6.96
25,2/3/12,643156,0,36,3.82,213.67,6.96
25,9/3/12,643712,0,37,3.85,213.87,6.96
25,16-03-2012,638204,0,51,3.86,214.02,6.96
25,23-03-2012,672832,0,63,3.90,214.09,6.96
25,30-03-2012,684349,0,48,3.95,214.16,6.96
25,6/4/12,791357,0,45,4.00,214.24,7.14
25,13-04-2012,658692,0,42,4.04,214.31,7.14
25,20-04-2012,661566,0,57,4.03,214.37,7.14
25,27-04-2012,655157,0,44,4.00,214.42,7.14
25,4/5/12,696422,0,59,3.95,214.48,7.14
25,11/5/12,739866,0,59,3.89,214.53,7.14
25,18-05-2012,717207,0,58,3.85,214.55,7.14
25,25-05-2012,783371,0,68,3.80,214.55,7.14
25,1/6/12,694766,0,70,3.74,214.55,7.14
25,8/6/12,730254,0,58,3.69,214.55,7.14
25,15-06-2012,753861,0,68,3.62,214.57,7.14
25,22-06-2012,721602,0,74,3.56,214.61,7.14
25,29-06-2012,718891,0,70,3.51,214.65,7.14
25,6/7/12,753386,0,76,3.48,214.69,7.28
25,13-07-2012,714094,0,74,3.52,214.73,7.28
25,20-07-2012,685677,0,74,3.57,214.73,7.28
25,27-07-2012,659110,0,73,3.65,214.74,7.28
25,3/8/12,709725,0,72,3.65,214.74,7.28
25,10/8/12,710497,0,72,3.72,214.75,7.28
25,17-08-2012,728468,0,67,3.81,214.83,7.28
25,24-08-2012,756528,0,65,3.83,214.96,7.28
25,31-08-2012,714829,0,69,3.87,215.09,7.28
25,7/9/12,671483,1,73,3.91,215.22,7.28
25,14-09-2012,657242,0,61,3.95,215.36,7.28
25,21-09-2012,664745,0,58,4.04,215.55,7.28
25,28-09-2012,683301,0,55,4.00,215.74,7.28
25,5/10/12,699537,0,58,3.99,215.93,7.29
25,12/10/12,697317,0,44,4.00,216.12,7.29
25,19-10-2012,685532,0,52,3.97,216.15,7.29
25,26-10-2012,688941,0,57,3.88,216.15,7.29
26,5/2/10,1034119,0,10,2.79,131.53,8.49
26,12/2/10,1015684,1,18,2.77,131.59,8.49
26,19-02-2010,999349,0,23,2.75,131.64,8.49
26,26-02-2010,855385,0,27,2.75,131.69,8.49
26,5/3/10,1005670,0,29,2.77,131.74,8.49
26,12/3/10,963382,0,31,2.81,131.78,8.49
26,19-03-2010,903367,0,35,2.83,131.82,8.49
26,26-03-2010,893613,0,35,2.83,131.86,8.49
26,2/4/10,1029849,0,37,2.83,131.90,8.51
26,9/4/10,1022294,0,50,2.85,131.94,8.51
26,16-04-2010,905548,0,37,2.89,131.98,8.51
26,23-04-2010,881931,0,40,2.90,132.02,8.51
26,30-04-2010,904504,0,41,2.94,132.06,8.51
26,7/5/10,1074480,0,55,2.98,132.11,8.51
26,14-05-2010,972664,0,39,2.98,132.15,8.51
26,21-05-2010,986765,0,51,2.96,132.22,8.51
26,28-05-2010,1069852,0,62,2.91,132.29,8.51
26,4/6/10,1003203,0,58,2.86,132.36,8.51
26,11/6/10,1073863,0,52,2.83,132.44,8.51
26,18-06-2010,1001287,0,54,2.81,132.47,8.51
26,25-06-2010,976242,0,64,2.81,132.50,8.51
26,2/7/10,1078455,0,59,2.82,132.52,8.45
26,9/7/10,1122357,0,71,2.81,132.55,8.45
26,16-07-2010,1028152,0,68,2.80,132.57,8.45
26,23-07-2010,971616,0,65,2.78,132.58,8.45
26,30-07-2010,1005324,0,64,2.79,132.60,8.45
26,6/8/10,1125330,0,63,2.79,132.61,8.45
26,13-08-2010,1011938,0,62,2.81,132.63,8.45
26,20-08-2010,1007385,0,63,2.80,132.66,8.45
26,27-08-2010,977323,0,57,2.77,132.69,8.45
26,3/9/10,1037550,0,67,2.74,132.72,8.45
26,10/9/10,1042226,1,55,2.72,132.76,8.45
26,17-09-2010,923474,0,50,2.72,132.77,8.45
26,24-09-2010,868636,0,52,2.72,132.76,8.45
26,1/10/10,923222,0,58,2.72,132.76,8.15
26,8/10/10,1001070,0,47,2.78,132.75,8.15
26,15-10-2010,937957,0,40,2.88,132.76,8.15
26,22-10-2010,916523,0,36,2.92,132.82,8.15
26,29-10-2010,895070,0,40,2.94,132.87,8.15
26,5/11/10,970225,0,31,2.94,132.92,8.15
26,12/11/10,971193,0,38,2.96,132.98,8.15
26,19-11-2010,901973,0,37,3.03,132.92,8.15
26,26-11-2010,1286834,1,28,3.07,132.84,8.15
26,3/12/10,1016144,0,28,3.07,132.76,8.15
26,10/12/10,1149612,0,17,3.13,132.68,8.15
26,17-12-2010,1196813,0,21,3.14,132.68,8.15
26,24-12-2010,1573982,0,22,3.15,132.75,8.15
26,31-12-2010,877268,1,19,3.18,132.82,8.15
26,7/1/11,938149,0,21,3.19,132.88,7.91
26,14-01-2011,812323,0,17,3.22,132.95,7.91
26,21-01-2011,809833,0,13,3.23,133.03,7.91
26,28-01-2011,817485,0,6,3.24,133.11,7.91
26,4/2/11,911807,0,11,3.24,133.18,7.91
26,11/2/11,1010711,1,15,3.26,133.26,7.91
26,18-02-2011,981978,0,20,3.26,133.37,7.91
26,25-02-2011,910298,0,16,3.28,133.49,7.91
26,4/3/11,945643,0,14,3.44,133.61,7.91
26,11/3/11,946615,0,28,3.60,133.74,7.91
26,18-03-2011,887426,0,32,3.63,133.85,7.91
26,25-03-2011,866567,0,23,3.62,133.96,7.91
26,1/4/11,849232,0,23,3.64,134.07,7.82
26,8/4/11,985230,0,29,3.72,134.18,7.82
26,15-04-2011,863266,0,39,3.82,134.28,7.82
26,22-04-2011,921701,0,34,3.92,134.36,7.82
26,29-04-2011,873450,0,47,3.99,134.44,7.82
26,6/5/11,1024778,0,45,4.08,134.51,7.82
26,13-05-2011,941009,0,48,4.10,134.59,7.82
26,20-05-2011,938335,0,49,4.10,134.68,7.82
26,27-05-2011,996724,0,57,4.03,134.77,7.82
26,3/6/11,1054454,0,60,3.97,134.86,7.82
26,10/6/11,1094059,0,60,3.92,134.94,7.82
26,17-06-2011,981646,0,55,3.87,135.08,7.82
26,24-06-2011,997475,0,57,3.85,135.27,7.82
26,1/7/11,1070119,0,60,3.82,135.45,7.77
26,8/7/11,1133807,0,63,3.78,135.63,7.77
26,15-07-2011,1021535,0,64,3.83,135.78,7.77
26,22-07-2011,1017868,0,70,3.88,135.87,7.77
26,29-07-2011,1005361,0,63,3.90,135.96,7.77
26,5/8/11,1107552,0,63,3.90,136.05,7.77
26,12/8/11,1087645,0,63,3.88,136.14,7.77
26,19-08-2011,1021767,0,61,3.82,136.18,7.77
26,26-08-2011,1064618,0,61,3.80,136.21,7.77
26,2/9/11,1040143,0,60,3.78,136.24,7.77
26,9/9/11,1069711,1,61,3.81,136.27,7.77
26,16-09-2011,951570,0,55,3.81,136.31,7.77
26,23-09-2011,923645,0,51,3.76,136.37,7.77
26,30-09-2011,959340,0,59,3.68,136.42,7.77
26,7/10/11,1130023,0,47,3.63,136.47,7.60
26,14-10-2011,987886,0,54,3.58,136.52,7.60
26,21-10-2011,974907,0,45,3.62,136.50,7.60
26,28-10-2011,972257,0,35,3.60,136.49,7.60
26,4/11/11,988951,0,32,3.59,136.48,7.60
26,11/11/11,1077640,0,40,3.57,136.46,7.60
26,18-11-2011,946092,0,38,3.57,136.47,7.60
26,25-11-2011,1282320,1,31,3.54,136.48,7.60
26,2/12/11,1012498,0,37,3.50,136.49,7.60
26,9/12/11,1148987,0,34,3.47,136.50,7.60
26,16-12-2011,1204808,0,28,3.45,136.53,7.60
26,23-12-2011,1515175,0,23,3.41,136.59,7.60
26,30-12-2011,972834,1,19,3.40,136.64,7.60
26,6/1/12,971558,0,23,3.44,136.70,7.47
26,13-01-2012,836306,0,26,3.52,136.75,7.47
26,20-01-2012,838752,0,15,3.54,136.86,7.47
26,27-01-2012,820060,0,24,3.57,136.96,7.47
26,3/2/12,939158,0,25,3.63,137.06,7.47
26,10/2/12,1081006,1,24,3.66,137.17,7.47
26,17-02-2012,965789,0,24,3.70,137.26,7.47
26,24-02-2012,917924,0,28,3.75,137.34,7.47
26,2/3/12,955642,0,22,3.83,137.42,7.47
26,9/3/12,1028569,0,29,3.88,137.51,7.47
26,16-03-2012,919503,0,35,3.87,137.58,7.47
26,23-03-2012,874791,0,50,3.89,137.66,7.47
26,30-03-2012,922018,0,33,3.92,137.73,7.47
26,6/4/12,1116829,0,33,3.96,137.80,7.49
26,13-04-2012,889670,0,37,4.03,137.87,7.49
26,20-04-2012,923600,0,51,4.05,137.92,7.49
26,27-04-2012,911969,0,44,4.02,137.98,7.49
26,4/5/12,946573,0,40,3.99,138.03,7.49
26,11/5/12,1062549,0,47,3.95,138.09,7.49
26,18-05-2012,978083,0,53,3.90,138.11,7.49
26,25-05-2012,1067311,0,58,3.85,138.11,7.49
26,1/6/12,1015853,0,59,3.80,138.11,7.49
26,8/6/12,1106177,0,49,3.75,138.12,7.49
26,15-06-2012,1029248,0,58,3.68,138.13,7.49
26,22-06-2012,1056283,0,63,3.63,138.16,7.49
26,29-06-2012,1051190,0,61,3.58,138.20,7.49
26,6/7/12,1180471,0,65,3.54,138.23,7.41
26,13-07-2012,1063150,0,64,3.56,138.26,7.41
26,20-07-2012,1049626,0,67,3.61,138.23,7.41
26,27-07-2012,1031745,0,64,3.70,138.20,7.41
26,3/8/12,1090915,0,66,3.70,138.17,7.41
26,10/8/12,1121477,0,67,3.77,138.14,7.41
26,17-08-2012,1068293,0,66,3.84,138.19,7.41
26,24-08-2012,1022704,0,62,3.87,138.28,7.41
26,31-08-2012,1053496,0,64,3.88,138.38,7.41
26,7/9/12,1081874,1,62,3.92,138.47,7.41
26,14-09-2012,986132,0,58,3.99,138.57,7.41
26,21-09-2012,961084,0,53,4.06,138.65,7.41
26,28-09-2012,964726,0,51,4.02,138.74,7.41
26,5/10/12,1095504,0,54,4.03,138.83,7.14
26,12/10/12,1044640,0,45,4.03,138.91,7.14
26,19-10-2012,975578,0,44,4.00,138.83,7.14
26,26-10-2012,958620,0,47,3.92,138.73,7.14
27,5/2/10,1874290,0,27,2.95,135.35,8.24
27,12/2/10,1745363,1,30,2.94,135.41,8.24
27,19-02-2010,1945070,0,32,2.91,135.47,8.24
27,26-02-2010,1390934,0,36,2.91,135.52,8.24
27,5/3/10,1313730,0,38,2.92,135.57,8.24
27,12/3/10,1925113,0,46,2.94,135.63,8.24
27,19-03-2010,1700628,0,49,2.96,135.67,8.24
27,26-03-2010,1836715,0,52,2.96,135.71,8.24
27,2/4/10,2053953,0,47,2.96,135.75,8.06
27,9/4/10,1955814,0,63,2.99,135.79,8.06
27,16-04-2010,1857501,0,55,3.01,135.83,8.06
27,23-04-2010,1850205,0,54,3.02,135.87,8.06
27,30-04-2010,1805885,0,54,3.04,135.92,8.06
27,7/5/10,1939459,0,69,3.10,135.96,8.06
27,14-05-2010,1842466,0,54,3.11,136.01,8.06
27,21-05-2010,1836596,0,63,3.10,136.08,8.06
27,28-05-2010,1962469,0,68,3.05,136.15,8.06
27,4/6/10,2073103,0,74,3.01,136.22,8.06
27,11/6/10,1873813,0,69,2.97,136.29,8.06
27,18-06-2010,1887182,0,70,2.94,136.32,8.06
27,25-06-2010,1962625,0,78,2.96,136.35,8.06
27,2/7/10,2024554,0,76,2.96,136.37,7.98
27,9/7/10,2119163,0,83,2.94,136.40,7.98
27,16-07-2010,1880692,0,78,2.93,136.42,7.98
27,23-07-2010,1808251,0,82,2.92,136.44,7.98
27,30-07-2010,1816490,0,80,2.93,136.46,7.98
27,6/8/10,1908037,0,77,2.94,136.47,7.98
27,13-08-2010,1864436,0,77,2.92,136.49,7.98
27,20-08-2010,1936878,0,75,2.91,136.52,7.98
27,27-08-2010,1870684,0,70,2.89,136.56,7.98
27,3/9/10,1908111,0,79,2.86,136.59,7.98
27,10/9/10,1913495,1,70,2.84,136.62,7.98
27,17-09-2010,1629978,0,65,2.85,136.63,7.98
27,24-09-2010,1597003,0,67,2.84,136.63,7.98
27,1/10/10,1543533,0,70,2.84,136.63,8.02
27,8/10/10,1707663,0,58,2.90,136.63,8.02
27,15-10-2010,1728388,0,58,3.00,136.64,8.02
27,22-10-2010,1693935,0,53,3.05,136.69,8.02
27,29-10-2010,1688955,0,61,3.06,136.74,8.02
27,5/11/10,1686010,0,46,3.05,136.79,8.02
27,12/11/10,1828010,0,46,3.07,136.83,8.02
27,19-11-2010,1704786,0,51,3.14,136.77,8.02
27,26-11-2010,2627911,1,47,3.19,136.69,8.02
27,3/12/10,1884344,0,42,3.20,136.61,8.02
27,10/12/10,2139734,0,31,3.26,136.53,8.02
27,17-12-2010,2350098,0,32,3.30,136.53,8.02
27,24-12-2010,3078162,0,31,3.31,136.60,8.02
27,31-12-2010,1440963,1,30,3.34,136.67,8.02
27,7/1/11,1568159,0,34,3.35,136.73,7.83
27,14-01-2011,1532309,0,26,3.37,136.80,7.83
27,21-01-2011,1517030,0,30,3.39,136.89,7.83
27,28-01-2011,1421112,0,24,3.40,136.97,7.83
27,4/2/11,1628101,0,29,3.40,137.05,7.83
27,11/2/11,1636225,1,30,3.42,137.14,7.83
27,18-02-2011,1709365,0,39,3.42,137.25,7.83
27,25-02-2011,1688936,0,33,3.45,137.38,7.83
27,4/3/11,1656131,0,37,3.61,137.50,7.83
27,11/3/11,1613260,0,44,3.75,137.63,7.83
27,18-03-2011,1624539,0,47,3.80,137.74,7.83
27,25-03-2011,1554651,0,40,3.79,137.85,7.83
27,1/4/11,1628868,0,37,3.81,137.96,7.73
27,8/4/11,1689844,0,47,3.90,138.06,7.73
27,15-04-2011,1727176,0,52,3.98,138.16,7.73
27,22-04-2011,1921655,0,50,4.06,138.25,7.73
27,29-04-2011,1642075,0,62,4.12,138.33,7.73
27,6/5/11,1757042,0,56,4.19,138.41,7.73
27,13-05-2011,1763545,0,60,4.21,138.50,7.73
27,20-05-2011,1725269,0,60,4.20,138.59,7.73
27,27-05-2011,1820723,0,66,4.13,138.68,7.73
27,3/6/11,2053708,0,74,4.07,138.77,7.73
27,10/6/11,1817915,0,73,4.03,138.86,7.73
27,17-06-2011,1814740,0,67,3.99,139.00,7.73
27,24-06-2011,1811455,0,72,3.96,139.18,7.73
27,1/7/11,1949984,0,74,3.92,139.36,7.85
27,8/7/11,2000055,0,77,3.89,139.54,7.85
27,15-07-2011,1762156,0,78,3.92,139.70,7.85
27,22-07-2011,1754879,0,82,3.97,139.80,7.85
27,29-07-2011,1744879,0,79,4.00,139.89,7.85
27,5/8/11,1747290,0,78,4.02,139.99,7.85
27,12/8/11,1758438,0,77,4.00,140.09,7.85
27,19-08-2011,1781905,0,73,3.94,140.13,7.85
27,26-08-2011,2034401,0,73,3.91,140.16,7.85
27,2/9/11,1511718,0,71,3.88,140.20,7.85
27,9/9/11,1911471,1,71,3.93,140.23,7.85
27,16-09-2011,1613774,0,70,3.94,140.27,7.85
27,23-09-2011,1606209,0,64,3.90,140.33,7.85
27,30-09-2011,1599626,0,71,3.86,140.38,7.85
27,7/10/11,1672339,0,57,3.78,140.43,7.91
27,14-10-2011,1682653,0,65,3.74,140.48,7.91
27,21-10-2011,1689591,0,60,3.76,140.46,7.91
27,28-10-2011,1710372,0,52,3.76,140.44,7.91
27,4/11/11,1621109,0,44,3.74,140.43,7.91
27,11/11/11,1800728,0,50,3.72,140.41,7.91
27,18-11-2011,1723739,0,51,3.72,140.41,7.91
27,25-11-2011,2504401,1,48,3.69,140.42,7.91
27,2/12/11,1806925,0,51,3.67,140.43,7.91
27,9/12/11,2014666,0,46,3.63,140.44,7.91
27,16-12-2011,2205920,0,41,3.61,140.47,7.91
27,23-12-2011,2739020,0,42,3.59,140.53,7.91
27,30-12-2011,1650605,1,38,3.57,140.59,7.91
27,6/1/12,1535287,0,36,3.59,140.65,8.01
27,13-01-2012,1492399,0,41,3.67,140.70,8.01
27,20-01-2012,1542131,0,30,3.71,140.81,8.01
27,27-01-2012,1263535,0,37,3.74,140.91,8.01
27,3/2/12,1564246,0,43,3.80,141.02,8.01
27,10/2/12,1651605,1,38,3.83,141.12,8.01
27,17-02-2012,1606222,0,37,3.87,141.21,8.01
27,24-02-2012,1648602,0,42,3.92,141.30,8.01
27,2/3/12,1509323,0,40,3.98,141.39,8.01
27,9/3/12,1607343,0,44,4.02,141.47,8.01
27,16-03-2012,1635984,0,50,4.02,141.55,8.01
27,23-03-2012,1620839,0,57,4.05,141.63,8.01
27,30-03-2012,1615494,0,49,4.10,141.70,8.01
27,6/4/12,1899013,0,49,4.14,141.77,8.25
27,13-04-2012,1650405,0,52,4.19,141.84,8.25
27,20-04-2012,1639999,0,63,4.17,141.90,8.25
27,27-04-2012,1565499,0,52,4.16,141.96,8.25
27,4/5/12,1669388,0,54,4.12,142.02,8.25
27,11/5/12,1674306,0,59,4.06,142.08,8.25
27,18-05-2012,1707159,0,65,4.03,142.10,8.25
27,25-05-2012,1818907,0,65,3.98,142.10,8.25
27,1/6/12,1900639,0,73,3.92,142.11,8.25
27,8/6/12,1764756,0,64,3.87,142.12,8.25
27,15-06-2012,1773501,0,70,3.79,142.13,8.25
27,22-06-2012,1837885,0,73,3.72,142.16,8.25
